Format Version,1.23,Take Name,Imu data1,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-10-23 10.49.27.971 AM,Total Frames in Take,3036,Total Exported Frames,3036,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2507,25.070000,0.010720,0.120608,-0.008092,0.992609,-0.420152,0.668176,0.205204,0.000318,-0.410360,0.669809,0.188376,0.869601,-0.429045,0.669809,0.217130,0.907290,-0.433987,0.670219,0.196849,0.928379,-0.407215,0.662866,0.218460,0.851305,0.521123,0.003488,-0.019849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410121,0.669817,0.188846,-0.429160,0.670079,0.217219,-0.434111,0.670001,0.196885,-0.407215,0.662808,0.217866
2508,25.080000,0.009129,0.118615,-0.006858,0.992875,-0.420383,0.668149,0.204341,0.000314,-0.410528,0.669761,0.187548,0.868196,-0.429329,0.669792,0.216227,0.923493,-0.434191,0.670129,0.195925,0.936524,-0.407486,0.662914,0.217664,0.850831,0.521115,0.003482,-0.019836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410348,0.669799,0.188039,-0.429439,0.670106,0.216320,-0.434281,0.669875,0.195916,-0.407465,0.662817,0.217090
2509,25.090000,0.009233,0.117415,-0.006840,0.993017,-0.420626,0.668139,0.203513,0.000311,-0.410730,0.669754,0.186744,0.869095,-0.429601,0.669780,0.215377,0.913699,-0.434413,0.670121,0.195064,0.932487,-0.407761,0.662901,0.216866,0.854213,0.521119,0.003502,-0.019839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410557,0.669810,0.187216,-0.429688,0.670113,0.215537,-0.434482,0.669838,0.195016,-0.407778,0.662795,0.216283
2510,25.100000,0.009512,0.116255,-0.006551,0.993152,-0.420854,0.668145,0.202686,0.000313,-0.410919,0.669775,0.185942,0.873523,-0.429857,0.669774,0.214530,0.905121,-0.434622,0.670126,0.194206,0.926224,-0.408017,0.662906,0.216066,0.851808,0.521124,0.003506,-0.019845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410735,0.669810,0.186428,-0.429985,0.670088,0.214627,-0.434722,0.669877,0.194192,-0.407973,0.662806,0.215497
2511,25.110000,0.009665,0.114610,-0.006660,0.993341,-0.421099,0.668164,0.201861,0.000321,-0.411109,0.669796,0.185150,0.869651,-0.430141,0.669793,0.213676,0.911973,-0.434838,0.670151,0.193336,0.932866,-0.408308,0.662918,0.215283,0.855031,0.521126,0.003499,-0.019863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.410947,0.669844,0.185660,-0.430222,0.670121,0.213800,-0.434923,0.669878,0.193289,-0.408304,0.662815,0.214695
2512,25.120000,0.009011,0.114167,-0.005586,0.993405,-0.421323,0.668155,0.201069,0.000298,-0.411322,0.669791,0.184365,0.865664,-0.430380,0.669775,0.212874,0.909934,-0.435059,0.670101,0.192529,0.927595,-0.408533,0.662951,0.214507,0.850939,0.521110,0.003499,-0.019852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411166,0.669805,0.184836,-0.430564,0.670060,0.212974,-0.435146,0.669896,0.192490,-0.408417,0.662858,0.213975
2513,25.130000,0.008318,0.113473,-0.006398,0.993486,-0.421546,0.668152,0.200208,0.000316,-0.411519,0.669748,0.183516,0.867605,-0.430616,0.669805,0.211998,0.912563,-0.435267,0.670105,0.191647,0.933101,-0.408781,0.662951,0.213673,0.854748,0.521122,0.003503,-0.019855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411358,0.669779,0.184019,-0.430725,0.670110,0.212129,-0.435362,0.669863,0.191584,-0.408737,0.662857,0.213101
2514,25.140000,0.008452,0.111818,-0.005073,0.993680,-0.421787,0.668147,0.199417,0.000291,-0.411709,0.669777,0.182759,0.878916,-0.430901,0.669770,0.211177,0.909965,-0.435485,0.670069,0.190810,0.937603,-0.409055,0.662972,0.212921,0.865638,0.521136,0.003497,-0.019857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411558,0.669811,0.183218,-0.431064,0.670075,0.211277,-0.435575,0.669841,0.190767,-0.408952,0.662861,0.212405
2515,25.150000,0.009072,0.111074,-0.005577,0.993755,-0.422009,0.668152,0.198552,0.000324,-0.411903,0.669789,0.181911,0.863397,-0.431138,0.669772,0.210301,0.908776,-0.435691,0.670100,0.189927,0.928855,-0.409302,0.662947,0.212070,0.852459,0.521124,0.003503,-0.019848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411741,0.669829,0.182431,-0.431253,0.670098,0.210417,-0.435798,0.669843,0.189867,-0.409242,0.662839,0.211493
2516,25.160000,0.009117,0.109007,-0.005837,0.993982,-0.422201,0.668152,0.197736,0.000286,-0.412026,0.669784,0.181137,0.881349,-0.431379,0.669777,0.209447,0.913573,-0.435847,0.670107,0.189054,0.941531,-0.409554,0.662940,0.211306,0.864443,0.521127,0.003492,-0.019845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.411903,0.669817,0.181594,-0.431540,0.670075,0.209515,-0.435879,0.669876,0.189057,-0.409484,0.662841,0.210778
2517,25.170000,0.008341,0.108873,-0.006174,0.994002,-0.422465,0.668149,0.196867,0.000319,-0.412285,0.669748,0.180268,0.868119,-0.431645,0.669797,0.208573,0.905299,-0.436108,0.670096,0.188179,0.929151,-0.409824,0.662952,0.210449,0.853358,0.521123,0.003496,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.412109,0.669786,0.180764,-0.431780,0.670120,0.208717,-0.436219,0.669845,0.188111,-0.409753,0.662843,0.209877
2518,25.180000,0.008760,0.107303,-0.005582,0.994172,-0.422680,0.668150,0.196003,0.000306,-0.412448,0.669776,0.179438,0.871966,-0.431898,0.669778,0.207681,0.911992,-0.436296,0.670091,0.187273,0.937362,-0.410076,0.662954,0.209620,0.857439,0.521127,0.003514,-0.019848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.412289,0.669806,0.179924,-0.432059,0.670086,0.207737,-0.436375,0.669854,0.187287,-0.409996,0.662853,0.209065
2519,25.190000,0.008721,0.106110,-0.005455,0.994301,-0.422922,0.668163,0.195136,0.000326,-0.412651,0.669791,0.178596,0.865387,-0.432169,0.669790,0.206792,0.903629,-0.436518,0.670101,0.186374,0.928273,-0.410350,0.662971,0.208784,0.850297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.412481,0.669827,0.179105,-0.432306,0.670116,0.206945,-0.436625,0.669847,0.186295,-0.410276,0.662863,0.208199
2520,25.200000,0.008786,0.104605,-0.005962,0.994457,-0.423122,0.668160,0.194244,0.000306,-0.412800,0.669777,0.177734,0.874687,-0.432403,0.669797,0.205871,0.910960,-0.436690,0.670113,0.185440,0.942979,-0.410597,0.662955,0.207929,0.856422,0.521118,0.003493,-0.019846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.412680,0.669799,0.178220,-0.432580,0.670092,0.205963,-0.436718,0.669887,0.185423,-0.410512,0.662864,0.207368
2521,25.210000,0.008004,0.104198,-0.005498,0.994509,-0.423388,0.668148,0.193365,0.000327,-0.413054,0.669752,0.176862,0.862365,-0.432679,0.669791,0.204983,0.905522,-0.436950,0.670073,0.184548,0.924569,-0.410868,0.662977,0.207068,0.852709,0.521118,0.003502,-0.019841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.412882,0.669792,0.177383,-0.432802,0.670122,0.205117,-0.437086,0.669818,0.184462,-0.410780,0.662861,0.206497
2522,25.220000,0.008831,0.102935,-0.005066,0.994636,-0.423616,0.668148,0.192513,0.000319,-0.413241,0.669787,0.176039,0.867744,-0.432938,0.669765,0.204110,0.908110,-0.437157,0.670079,0.183664,0.936161,-0.411128,0.662961,0.206239,0.851277,0.521122,0.003495,-0.019857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.413079,0.669814,0.176542,-0.433105,0.670078,0.204207,-0.437240,0.669838,0.183644,-0.411040,0.662862,0.205659
2523,25.230000,0.008872,0.101725,-0.005226,0.994759,-0.423792,0.668164,0.191629,0.000315,-0.413377,0.669800,0.175180,0.866243,-0.433142,0.669784,0.203203,0.908829,-0.437311,0.670100,0.182747,0.931854,-0.411339,0.662973,0.205385,0.857078,0.521112,0.003489,-0.019854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.413271,0.669843,0.175703,-0.433267,0.670110,0.203307,-0.437377,0.669846,0.182674,-0.411254,0.662858,0.204832
2524,25.240000,0.009003,0.100538,-0.005845,0.994875,-0.424026,0.668158,0.190803,0.000327,-0.413569,0.669783,0.174380,0.869933,-0.433401,0.669789,0.202355,0.909400,-0.437521,0.670112,0.181890,0.940338,-0.411612,0.662949,0.204589,0.849284,0.521115,0.003496,-0.019851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.413456,0.669805,0.174887,-0.433568,0.670089,0.202470,-0.437534,0.669876,0.181861,-0.411545,0.662864,0.203996
2525,25.250000,0.009544,0.101489,-0.007117,0.994765,-0.424262,0.668213,0.189961,0.000313,-0.413833,0.669824,0.173518,0.867013,-0.433611,0.669858,0.201532,0.924933,-0.437769,0.670209,0.181075,0.937698,-0.411836,0.662960,0.203718,0.862113,0.521121,0.003498,-0.019838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.413649,0.669832,0.174017,-0.433741,0.670128,0.201543,-0.437915,0.670009,0.181103,-0.411743,0.662882,0.203180
2526,25.260000,0.009259,0.098439,-0.004965,0.995088,-0.424482,0.668150,0.189062,0.000317,-0.413959,0.669802,0.172684,0.867013,-0.433909,0.669757,0.200575,0.924933,-0.437943,0.670087,0.180092,0.937698,-0.412118,0.662952,0.202896,0.862113,0.521131,0.003509,-0.019860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.413811,0.669834,0.173189,-0.434050,0.670069,0.200679,-0.438019,0.669840,0.180060,-0.412048,0.662854,0.202319
2527,25.270000,0.009793,0.097997,-0.006913,0.995115,-0.424679,0.668200,0.188181,0.000305,-0.414135,0.669822,0.171812,0.868217,-0.434109,0.669837,0.199687,0.910342,-0.438124,0.670197,0.179201,0.934925,-0.412348,0.662944,0.202022,0.852562,0.521128,0.003501,-0.019857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.413997,0.669826,0.172306,-0.434287,0.670110,0.199745,-0.438194,0.669997,0.179201,-0.412237,0.662866,0.201470
2528,25.280000,0.008425,0.096155,-0.005613,0.995315,-0.424913,0.668129,0.187266,0.000314,-0.414313,0.669740,0.170933,0.871786,-0.434390,0.669768,0.198733,0.917178,-0.438330,0.670066,0.178232,0.947010,-0.412619,0.662942,0.201166,0.857912,0.521137,0.003505,-0.019861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.414153,0.669779,0.171425,-0.434537,0.670091,0.198845,-0.438425,0.669813,0.178194,-0.412537,0.662833,0.200601
2529,25.290000,0.010205,0.095210,-0.006135,0.995386,-0.425150,0.668178,0.186418,0.000353,-0.414517,0.669830,0.170111,0.870393,-0.434647,0.669791,0.197873,0.907060,-0.438547,0.670165,0.177365,0.931743,-0.412890,0.662927,0.200324,0.854627,0.521114,0.003483,-0.019852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.414344,0.669829,0.170699,-0.434801,0.670086,0.197918,-0.438700,0.669953,0.177341,-0.412756,0.662846,0.199714
2530,25.300000,0.009907,0.093398,-0.006919,0.995556,-0.425340,0.668177,0.185475,0.000300,-0.414645,0.669800,0.169206,0.846838,-0.434876,0.669813,0.196894,0.916125,-0.438701,0.670177,0.176372,0.934472,-0.413138,0.662917,0.199429,0.842722,0.521123,0.003511,-0.019851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.414499,0.669811,0.169678,-0.435045,0.670089,0.196974,-0.438765,0.669966,0.176375,-0.413051,0.662841,0.198874
2531,25.310000,0.011051,0.092014,-0.006415,0.995676,-0.425548,0.668188,0.184609,0.000346,-0.414809,0.669858,0.168373,0.876348,-0.435117,0.669790,0.196005,0.916724,-0.438886,0.670199,0.175473,0.944957,-0.413381,0.662905,0.198585,0.858297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.414677,0.669849,0.168951,-0.435295,0.670075,0.196070,-0.438970,0.669993,0.175447,-0.413252,0.662834,0.197968
2532,25.320000,0.009809,0.091272,-0.007472,0.995750,-0.425764,0.668202,0.183689,0.000303,-0.414998,0.669807,0.167464,0.851738,-0.435346,0.669853,0.195066,0.914543,-0.439084,0.670214,0.174528,0.943933,-0.413627,0.662933,0.197696,0.841373,0.521123,0.003501,-0.019867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.414863,0.669811,0.167950,-0.435518,0.670120,0.195134,-0.439149,0.670015,0.174527,-0.413524,0.662861,0.197143
2533,25.330000,0.009745,0.089696,-0.004389,0.995912,-0.425992,0.668152,0.182790,0.000348,-0.415183,0.669830,0.166601,0.873806,-0.435621,0.669739,0.194137,0.918750,-0.439294,0.670086,0.173587,0.947618,-0.413868,0.662951,0.196835,0.858266,0.521117,0.003489,-0.019854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415054,0.669867,0.167183,-0.435758,0.670086,0.194227,-0.439397,0.669818,0.173525,-0.413758,0.662836,0.196224
2534,25.340000,0.010017,0.089120,-0.006719,0.995948,-0.426190,0.668195,0.181890,0.000307,-0.415356,0.669824,0.165713,0.850622,-0.435824,0.669826,0.193227,0.904089,-0.439473,0.670193,0.172673,0.926579,-0.414106,0.662936,0.195948,0.842275,0.521123,0.003488,-0.019850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415255,0.669835,0.166227,-0.435991,0.670109,0.193284,-0.439522,0.669982,0.172656,-0.413991,0.662853,0.195394
2535,25.350000,0.011234,0.087618,-0.006202,0.996072,-0.426390,0.668194,0.181011,0.000336,-0.415508,0.669872,0.164871,0.869058,-0.436060,0.669790,0.192322,0.916585,-0.439647,0.670205,0.171758,0.945778,-0.414346,0.662910,0.195092,0.857087,0.521116,0.003510,-0.019851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415388,0.669867,0.165435,-0.436221,0.670067,0.192367,-0.439718,0.669998,0.171754,-0.414233,0.662844,0.194487
2536,25.360000,0.009616,0.087467,-0.006878,0.996097,-0.426626,0.668184,0.180070,0.000318,-0.415738,0.669797,0.163928,0.855777,-0.436297,0.669828,0.191373,0.918925,-0.439878,0.670178,0.170807,0.945308,-0.414591,0.662934,0.194172,0.845406,0.521113,0.003513,-0.019843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415580,0.669803,0.164454,-0.436437,0.670106,0.191421,-0.440028,0.669976,0.170778,-0.414460,0.662850,0.193628
2537,25.370000,0.010987,0.085392,-0.005895,0.996269,-0.426791,0.668172,0.179155,0.000340,-0.415838,0.669849,0.163064,0.862742,-0.436513,0.669767,0.190423,0.921192,-0.440008,0.670170,0.169843,0.936845,-0.414807,0.662901,0.193293,0.858522,0.521125,0.003496,-0.019844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415702,0.669852,0.163626,-0.436668,0.670057,0.190465,-0.440088,0.669948,0.169855,-0.414707,0.662830,0.192676
2538,25.380000,0.009548,0.084798,-0.007243,0.996326,-0.427009,0.668172,0.178205,0.000314,-0.416033,0.669772,0.162121,0.864860,-0.436739,0.669825,0.189456,0.923525,-0.440209,0.670173,0.168871,0.949804,-0.415053,0.662916,0.192372,0.856363,0.521117,0.003485,-0.019848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.415922,0.669764,0.162650,-0.436899,0.670081,0.189508,-0.440289,0.669991,0.168846,-0.414924,0.662852,0.191816
2539,25.390000,0.011093,0.083594,-0.006378,0.996418,-0.427220,0.668174,0.177295,0.000367,-0.416207,0.669841,0.161243,0.847071,-0.436980,0.669777,0.188527,0.917974,-0.440401,0.670186,0.167935,0.935313,-0.415292,0.662889,0.191474,0.838342,0.521133,0.003503,-0.019861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.416026,0.669834,0.161827,-0.437137,0.670065,0.188539,-0.440541,0.669972,0.167971,-0.415175,0.662823,0.190842
2540,25.400000,0.009996,0.082215,-0.005686,0.996548,-0.427418,0.668166,0.176310,0.000304,-0.416363,0.669817,0.160285,0.869156,-0.437211,0.669778,0.187512,0.923894,-0.440576,0.670138,0.166909,0.951722,-0.415521,0.662930,0.190534,0.860109,0.521130,0.003499,-0.019858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.416261,0.669809,0.160798,-0.437378,0.670028,0.187560,-0.440646,0.669960,0.166888,-0.415386,0.662866,0.189994
2541,25.410000,0.011675,0.080186,-0.005967,0.996694,-0.427602,0.668189,0.175394,0.000354,-0.416481,0.669882,0.159420,0.847442,-0.437440,0.669773,0.186561,0.922131,-0.440720,0.670204,0.165946,0.945664,-0.415768,0.662895,0.189649,0.838700,0.521119,0.003501,-0.019859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.416371,0.669869,0.160020,-0.437590,0.670045,0.186581,-0.440791,0.669999,0.165959,-0.415658,0.662842,0.189015
2542,25.420000,0.010877,0.079467,-0.005363,0.996764,-0.427820,0.668202,0.174464,0.000326,-0.416678,0.669887,0.158503,0.859580,-0.437676,0.669790,0.185614,0.918360,-0.440926,0.670186,0.164994,0.949596,-0.415999,0.662946,0.188744,0.849953,0.521127,0.003510,-0.019855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.416572,0.669872,0.159055,-0.437862,0.670053,0.185669,-0.441003,0.670002,0.164964,-0.415843,0.662882,0.188168
2543,25.430000,0.010859,0.077788,-0.006407,0.996890,-0.428000,0.668195,0.173514,0.000352,-0.416801,0.669852,0.157591,0.847941,-0.437890,0.669806,0.184631,0.920136,-0.441071,0.670204,0.164000,0.942668,-0.416239,0.662917,0.187835,0.836965,0.521119,0.003498,-0.019850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.416691,0.669848,0.158189,-0.438033,0.670090,0.184664,-0.441136,0.669984,0.164011,-0.416141,0.662857,0.187193
2544,25.440000,0.010560,0.076726,-0.005239,0.996983,-0.428204,0.668190,0.172557,0.000331,-0.416975,0.669867,0.156657,0.858506,-0.438122,0.669783,0.183652,0.915778,-0.441259,0.670165,0.163014,0.947585,-0.416461,0.662946,0.186905,0.847704,0.521115,0.003493,-0.019848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.416867,0.669857,0.157213,-0.438311,0.670055,0.183713,-0.441336,0.669972,0.162983,-0.416302,0.662878,0.186321
2545,25.450000,0.010644,0.075060,-0.006775,0.997099,-0.428388,0.668190,0.171600,0.000350,-0.417101,0.669830,0.155737,0.846614,-0.438338,0.669814,0.182662,0.927952,-0.441405,0.670204,0.162013,0.946440,-0.416709,0.662910,0.185987,0.840882,0.521128,0.003487,-0.019855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417002,0.669815,0.156342,-0.438457,0.670074,0.182702,-0.441487,0.670007,0.161994,-0.416607,0.662864,0.185361
2546,25.460000,0.010713,0.074664,-0.005823,0.997134,-0.428583,0.668196,0.170638,0.000340,-0.417287,0.669862,0.154784,0.854055,-0.438545,0.669799,0.181692,0.919746,-0.441596,0.670189,0.161041,0.945530,-0.416906,0.662935,0.185033,0.844284,0.521125,0.003501,-0.019843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417162,0.669850,0.155355,-0.438714,0.670068,0.181740,-0.441692,0.669993,0.161027,-0.416766,0.662875,0.184429
2547,25.470000,0.010770,0.073001,-0.006457,0.997253,-0.428773,0.668201,0.169684,0.000352,-0.417421,0.669852,0.153868,0.845813,-0.438769,0.669817,0.180705,0.924625,-0.441751,0.670210,0.160044,0.942271,-0.417150,0.662925,0.184118,0.840320,0.521111,0.003482,-0.019843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417327,0.669848,0.154478,-0.438880,0.670093,0.180752,-0.441834,0.669997,0.160016,-0.417051,0.662867,0.183490
2548,25.480000,0.011075,0.072424,-0.005727,0.997296,-0.428968,0.668217,0.168717,0.000334,-0.417600,0.669896,0.152915,0.858301,-0.438979,0.669812,0.179727,0.919137,-0.441938,0.670215,0.159063,0.945988,-0.417355,0.662947,0.183161,0.845153,0.521117,0.003504,-0.019847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417466,0.669883,0.153466,-0.439159,0.670078,0.179762,-0.442027,0.670019,0.159080,-0.417221,0.662889,0.182559
2549,25.490000,0.010528,0.071565,-0.007062,0.997355,-0.429159,0.668200,0.167705,0.000319,-0.417760,0.669828,0.151920,0.863570,-0.439184,0.669834,0.178696,0.927161,-0.442107,0.670219,0.158027,0.952585,-0.417584,0.662918,0.182175,0.851672,0.521130,0.003515,-0.019855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417665,0.669812,0.152458,-0.439336,0.670077,0.178749,-0.442161,0.670037,0.158018,-0.417471,0.662872,0.181594
2550,25.500000,0.011008,0.069600,-0.005513,0.997499,-0.429323,0.668195,0.166742,0.000343,-0.417866,0.669876,0.151006,0.850622,-0.439397,0.669787,0.177696,0.918447,-0.442239,0.670187,0.157016,0.944435,-0.417790,0.662931,0.181253,0.844026,0.521120,0.003504,-0.019843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417768,0.669867,0.151595,-0.439562,0.670067,0.177725,-0.442328,0.669984,0.156997,-0.417634,0.662862,0.180653
2551,25.510000,0.011191,0.068721,-0.005640,0.997557,-0.429529,0.668199,0.165750,0.000325,-0.418044,0.669881,0.150034,0.850622,-0.439622,0.669790,0.176686,0.918447,-0.442427,0.670198,0.156001,0.944435,-0.418023,0.662927,0.180279,0.844026,0.521121,0.003486,-0.019853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417960,0.669875,0.150590,-0.439782,0.670057,0.176727,-0.442490,0.670001,0.155983,-0.417885,0.662863,0.179700
2552,25.520000,0.010957,0.067129,-0.006198,0.997665,-0.429699,0.668182,0.164783,0.000348,-0.418162,0.669842,0.149102,0.859347,-0.439825,0.669791,0.175686,0.921598,-0.442563,0.670189,0.154992,0.948260,-0.418245,0.662905,0.179351,0.850388,0.521127,0.003513,-0.019852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.418067,0.669832,0.149701,-0.440000,0.670074,0.175729,-0.442662,0.669991,0.154949,-0.418066,0.662832,0.178752
2553,25.530000,0.011182,0.066084,-0.005337,0.997737,-0.429870,0.668162,0.163791,0.000319,-0.418303,0.669850,0.148136,0.848388,-0.440022,0.669748,0.174674,0.916087,-0.442717,0.670153,0.153974,0.943418,-0.418439,0.662896,0.178381,0.842724,0.521114,0.003507,-0.019854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.418228,0.669845,0.148697,-0.440140,0.670005,0.174707,-0.442811,0.669965,0.153929,-0.418302,0.662833,0.177831
2554,25.540000,0.011707,0.064497,-0.005490,0.997834,-0.430049,0.668156,0.162866,0.000335,-0.418432,0.669856,0.147249,0.858442,-0.440235,0.669735,0.173718,0.928865,-0.442864,0.670163,0.153010,0.946175,-0.418666,0.662871,0.177486,0.857609,0.521126,0.003497,-0.019856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.418359,0.669840,0.147837,-0.440382,0.669995,0.173717,-0.442946,0.669977,0.153001,-0.418509,0.662813,0.176907
